=== DIAGNOSA STOK PRODUK ID 48 ===
Produk: ANDALAN
Stok saat ini (di tabel produk): 1008

--- REKAMAN STOK (Urut Waktu) ---
ID: 178275 | Time: 2024-05-07 00:00:00 | Awal: 71 | Masuk: 0 | Keluar: 1 | Sisa: 70 | Ket: Penjualan - ID: 23 | Status: GAP (71) | MATH OK
ID: 178427 | Time: 2025-10-11 07:00:00 | Awal: 968 | Masuk: 30 | Keluar: 0 | Sisa: 998 | Ket: Pembelian - Faktur: 01124 | Status: OK | MATH OK
ID: 178428 | Time: 2025-10-20 07:00:00 | Awal: 998 | Masuk: 0 | Keluar: 4 | Sisa: 994 | Ket: Penjualan - ID: 788 | Status: OK | MATH OK
ID: 178429 | Time: 2025-10-20 07:00:00 | Awal: 994 | Masuk: 0 | Keluar: 2 | Sisa: 992 | Ket: Penjualan - ID: 789 | Status: OK | MATH OK
ID: 178430 | Time: 2025-10-22 07:00:00 | Awal: 992 | Masuk: 0 | Keluar: 1 | Sisa: 991 | Ket: Penjualan - ID: 795 | Status: OK | MATH OK
ID: 178431 | Time: 2025-10-22 07:00:00 | Awal: 991 | Masuk: 0 | Keluar: 1 | Sisa: 990 | Ket: Penjualan - ID: 796 | Status: OK | MATH OK
ID: 178432 | Time: 2025-10-23 07:00:00 | Awal: 990 | Masuk: 0 | Keluar: 1 | Sisa: 989 | Ket: Penjualan - ID: 799 | Status: OK | MATH OK
ID: 178433 | Time: 2025-10-24 07:00:00 | Awal: 989 | Masuk: 0 | Keluar: 2 | Sisa: 987 | Ket: Penjualan - ID: 802 | Status: OK | MATH OK
ID: 178434 | Time: 2025-10-25 07:00:00 | Awal: 987 | Masuk: 30 | Keluar: 0 | Sisa: 1017 | Ket: Pembelian - Faktur: 02618 | Status: OK | MATH OK
ID: 178435 | Time: 2025-10-25 07:00:00 | Awal: 1017 | Masuk: 0 | Keluar: 2 | Sisa: 1015 | Ket: Penjualan - ID: 807 | Status: OK | MATH OK
ID: 178436 | Time: 2025-10-27 07:00:00 | Awal: 1015 | Masuk: 0 | Keluar: 1 | Sisa: 1014 | Ket: Penjualan - ID: 810 | Status: OK | MATH OK
ID: 178437 | Time: 2025-10-28 07:00:00 | Awal: 1014 | Masuk: 0 | Keluar: 2 | Sisa: 1012 | Ket: Penjualan - ID: 813 | Status: OK | MATH OK
ID: 178438 | Time: 2025-10-29 07:00:00 | Awal: 1012 | Masuk: 0 | Keluar: 2 | Sisa: 1010 | Ket: Penjualan - ID: 820 | Status: OK | MATH OK
ID: 178439 | Time: 2025-10-29 07:00:00 | Awal: 1010 | Masuk: 0 | Keluar: 1 | Sisa: 1009 | Ket: Penjualan - ID: 821 | Status: OK | MATH OK
ID: 178440 | Time: 2025-10-30 07:00:00 | Awal: 1009 | Masuk: 0 | Keluar: 1 | Sisa: 1008 | Ket: Penjualan - ID: 824 | Status: OK | MATH OK
ID: 178441 | Time: 2025-10-31 07:00:00 | Awal: 1008 | Masuk: 0 | Keluar: 1 | Sisa: 1007 | Ket: Penjualan - ID: 828 | Status: OK | MATH OK
ID: 178442 | Time: 2025-11-01 07:00:00 | Awal: 1007 | Masuk: 0 | Keluar: 1 | Sisa: 1006 | Ket: Penjualan - ID: 829 | Status: OK | MATH OK
ID: 178443 | Time: 2025-11-01 07:00:00 | Awal: 1006 | Masuk: 0 | Keluar: 1 | Sisa: 1005 | Ket: Penjualan - ID: 830 | Status: OK | MATH OK
ID: 178444 | Time: 2025-11-01 07:00:00 | Awal: 1005 | Masuk: 0 | Keluar: 2 | Sisa: 1003 | Ket: Penjualan - ID: 831 | Status: OK | MATH OK
ID: 178445 | Time: 2025-11-03 07:00:00 | Awal: 1003 | Masuk: 0 | Keluar: 2 | Sisa: 1001 | Ket: Penjualan - ID: 833 | Status: OK | MATH OK
ID: 178446 | Time: 2025-11-03 07:00:00 | Awal: 1001 | Masuk: 0 | Keluar: 1 | Sisa: 1000 | Ket: Penjualan - ID: 833 | Status: OK | MATH OK
ID: 178447 | Time: 2025-11-03 07:00:00 | Awal: 1000 | Masuk: 0 | Keluar: 2 | Sisa: 998 | Ket: Penjualan - ID: 835 | Status: OK | MATH OK
ID: 178448 | Time: 2025-11-05 07:00:00 | Awal: 998 | Masuk: 0 | Keluar: 1 | Sisa: 997 | Ket: Penjualan - ID: 842 | Status: OK | MATH OK
ID: 178449 | Time: 2025-11-06 07:00:00 | Awal: 997 | Masuk: 0 | Keluar: 2 | Sisa: 995 | Ket: Penjualan - ID: 847 | Status: OK | MATH OK
ID: 178450 | Time: 2025-11-08 07:00:00 | Awal: 995 | Masuk: 0 | Keluar: 2 | Sisa: 993 | Ket: Penjualan - ID: 855 | Status: OK | MATH OK
ID: 178451 | Time: 2025-11-08 07:00:00 | Awal: 993 | Masuk: 0 | Keluar: 1 | Sisa: 992 | Ket: Penjualan - ID: 856 | Status: OK | MATH OK
ID: 178452 | Time: 2025-11-11 07:00:00 | Awal: 992 | Masuk: 0 | Keluar: 1 | Sisa: 991 | Ket: Penjualan - ID: 862 | Status: OK | MATH OK
ID: 178453 | Time: 2025-11-12 07:00:00 | Awal: 991 | Masuk: 0 | Keluar: 1 | Sisa: 990 | Ket: Penjualan - ID: 866 | Status: OK | MATH OK
ID: 178454 | Time: 2025-11-13 07:00:00 | Awal: 990 | Masuk: 0 | Keluar: 1 | Sisa: 989 | Ket: Penjualan - ID: 869 | Status: OK | MATH OK
ID: 178455 | Time: 2025-11-14 07:00:00 | Awal: 989 | Masuk: 0 | Keluar: 1 | Sisa: 988 | Ket: Penjualan - ID: 875 | Status: OK | MATH OK
ID: 178456 | Time: 2025-11-15 07:00:00 | Awal: 988 | Masuk: 0 | Keluar: 1 | Sisa: 987 | Ket: Penjualan - ID: 877 | Status: OK | MATH OK
ID: 178457 | Time: 2025-11-18 07:00:00 | Awal: 987 | Masuk: 0 | Keluar: 1 | Sisa: 986 | Ket: Penjualan - ID: 883 | Status: OK | MATH OK
ID: 178458 | Time: 2025-11-18 07:00:00 | Awal: 986 | Masuk: 0 | Keluar: 1 | Sisa: 985 | Ket: Penjualan - ID: 885 | Status: OK | MATH OK
ID: 178459 | Time: 2025-11-20 07:00:00 | Awal: 985 | Masuk: 30 | Keluar: 0 | Sisa: 1015 | Ket: Pembelian - Faktur: 02129 | Status: OK | MATH OK
ID: 178460 | Time: 2025-11-20 07:00:00 | Awal: 1015 | Masuk: 0 | Keluar: 1 | Sisa: 1014 | Ket: Penjualan - ID: 893 | Status: OK | MATH OK
ID: 178461 | Time: 2025-11-21 07:00:00 | Awal: 1014 | Masuk: 0 | Keluar: 1 | Sisa: 1013 | Ket: Penjualan - ID: 897 | Status: OK | MATH OK
ID: 178462 | Time: 2025-11-21 07:00:00 | Awal: 1013 | Masuk: 0 | Keluar: 2 | Sisa: 1011 | Ket: Penjualan - ID: 897 | Status: OK | MATH OK
ID: 178463 | Time: 2025-11-22 07:00:00 | Awal: 1011 | Masuk: 0 | Keluar: 1 | Sisa: 1010 | Ket: Penjualan - ID: 899 | Status: OK | MATH OK
ID: 178464 | Time: 2025-11-24 07:00:00 | Awal: 1010 | Masuk: 0 | Keluar: 1 | Sisa: 1009 | Ket: Penjualan - ID: 902 | Status: OK | MATH OK
ID: 178465 | Time: 2025-11-24 07:00:00 | Awal: 1009 | Masuk: 0 | Keluar: 2 | Sisa: 1007 | Ket: Penjualan - ID: 903 | Status: OK | MATH OK
ID: 178466 | Time: 2025-11-25 07:00:00 | Awal: 1007 | Masuk: 0 | Keluar: 2 | Sisa: 1005 | Ket: Penjualan - ID: 909 | Status: OK | MATH OK
ID: 178467 | Time: 2025-11-27 07:00:00 | Awal: 1005 | Masuk: 0 | Keluar: 1 | Sisa: 1004 | Ket: Penjualan - ID: 914 | Status: OK | MATH OK
ID: 178468 | Time: 2025-11-27 07:00:00 | Awal: 1004 | Masuk: 0 | Keluar: 1 | Sisa: 1003 | Ket: Penjualan - ID: 915 | Status: OK | MATH OK
ID: 178469 | Time: 2025-11-27 07:00:00 | Awal: 1003 | Masuk: 0 | Keluar: 1 | Sisa: 1002 | Ket: Penjualan - ID: 918 | Status: OK | MATH OK
ID: 178470 | Time: 2025-11-28 07:00:00 | Awal: 1002 | Masuk: 0 | Keluar: 1 | Sisa: 1001 | Ket: Penjualan - ID: 920 | Status: OK | MATH OK
ID: 178471 | Time: 2025-11-29 07:00:00 | Awal: 1001 | Masuk: 0 | Keluar: 2 | Sisa: 999 | Ket: Penjualan - ID: 924 | Status: OK | MATH OK
ID: 178472 | Time: 2025-12-02 07:00:00 | Awal: 999 | Masuk: 0 | Keluar: 1 | Sisa: 998 | Ket: Penjualan - ID: 930 | Status: OK | MATH OK
ID: 178473 | Time: 2025-12-02 07:00:00 | Awal: 998 | Masuk: 0 | Keluar: 1 | Sisa: 997 | Ket: Penjualan - ID: 933 | Status: OK | MATH OK
ID: 178474 | Time: 2025-12-04 07:00:00 | Awal: 997 | Masuk: 0 | Keluar: 2 | Sisa: 995 | Ket: Penjualan - ID: 938 | Status: OK | MATH OK
ID: 178475 | Time: 2025-12-05 07:00:00 | Awal: 995 | Masuk: 0 | Keluar: 1 | Sisa: 994 | Ket: Penjualan - ID: 941 | Status: OK | MATH OK
ID: 178476 | Time: 2025-12-05 07:00:00 | Awal: 994 | Masuk: 0 | Keluar: 1 | Sisa: 993 | Ket: Penjualan - ID: 942 | Status: OK | MATH OK
ID: 178477 | Time: 2025-12-05 07:00:00 | Awal: 993 | Masuk: 0 | Keluar: 2 | Sisa: 991 | Ket: Penjualan - ID: 943 | Status: OK | MATH OK
ID: 178478 | Time: 2025-12-06 07:00:00 | Awal: 991 | Masuk: 30 | Keluar: 0 | Sisa: 1021 | Ket: Pembelian - Faktur: 00651 | Status: OK | MATH OK
ID: 178479 | Time: 2025-12-06 07:00:00 | Awal: 1021 | Masuk: 0 | Keluar: 1 | Sisa: 1020 | Ket: Penjualan - ID: 946 | Status: OK | MATH OK
ID: 178480 | Time: 2025-12-08 07:00:00 | Awal: 1020 | Masuk: 0 | Keluar: 1 | Sisa: 1019 | Ket: Penjualan - ID: 949 | Status: OK | MATH OK
ID: 178481 | Time: 2025-12-08 07:00:00 | Awal: 1019 | Masuk: 0 | Keluar: 1 | Sisa: 1018 | Ket: Penjualan - ID: 950 | Status: OK | MATH OK
ID: 178482 | Time: 2025-12-08 07:00:00 | Awal: 1018 | Masuk: 0 | Keluar: 2 | Sisa: 1016 | Ket: Penjualan - ID: 951 | Status: OK | MATH OK
ID: 178483 | Time: 2025-12-08 07:00:00 | Awal: 1016 | Masuk: 0 | Keluar: 1 | Sisa: 1015 | Ket: Penjualan - ID: 954 | Status: OK | MATH OK
ID: 178484 | Time: 2025-12-09 07:00:00 | Awal: 1015 | Masuk: 0 | Keluar: 3 | Sisa: 1012 | Ket: Penjualan - ID: 956 | Status: OK | MATH OK
ID: 178485 | Time: 2025-12-11 07:00:00 | Awal: 1012 | Masuk: 0 | Keluar: 1 | Sisa: 1011 | Ket: Penjualan - ID: 964 | Status: OK | MATH OK
ID: 178486 | Time: 2025-12-12 07:00:00 | Awal: 1011 | Masuk: 0 | Keluar: 1 | Sisa: 1010 | Ket: Penjualan - ID: 966 | Status: OK | MATH OK
ID: 178487 | Time: 2025-12-13 07:00:00 | Awal: 1010 | Masuk: 0 | Keluar: 2 | Sisa: 1008 | Ket: Penjualan - ID: 970 | Status: OK | MATH OK
ID: 178488 | Time: 2025-12-13 07:00:00 | Awal: 1008 | Masuk: 0 | Keluar: 2 | Sisa: 1006 | Ket: Penjualan - ID: 970 | Status: OK | MATH OK
ID: 178489 | Time: 2025-12-15 07:00:00 | Awal: 1006 | Masuk: 0 | Keluar: 3 | Sisa: 1003 | Ket: Penjualan - ID: 976 | Status: OK | MATH OK
ID: 178490 | Time: 2025-12-15 07:00:00 | Awal: 1003 | Masuk: 0 | Keluar: 2 | Sisa: 1001 | Ket: Penjualan - ID: 977 | Status: OK | MATH OK
ID: 178491 | Time: 2025-12-16 07:00:00 | Awal: 1001 | Masuk: 0 | Keluar: 1 | Sisa: 1000 | Ket: Penjualan - ID: 979 | Status: OK | MATH OK
ID: 178492 | Time: 2025-12-16 07:00:00 | Awal: 1000 | Masuk: 0 | Keluar: 2 | Sisa: 998 | Ket: Penjualan - ID: 979 | Status: OK | MATH OK
ID: 178493 | Time: 2025-12-19 07:00:00 | Awal: 998 | Masuk: 0 | Keluar: 1 | Sisa: 997 | Ket: Penjualan - ID: 990 | Status: OK | MATH OK
ID: 178494 | Time: 2025-12-19 07:00:00 | Awal: 997 | Masuk: 0 | Keluar: 2 | Sisa: 995 | Ket: Penjualan - ID: 994 | Status: OK | MATH OK
ID: 178495 | Time: 2025-12-20 07:00:00 | Awal: 995 | Masuk: 30 | Keluar: 0 | Sisa: 1025 | Ket: Pembelian - Faktur: 02192 | Status: OK | MATH OK
ID: 178496 | Time: 2025-12-20 07:00:00 | Awal: 1025 | Masuk: 0 | Keluar: 1 | Sisa: 1024 | Ket: Penjualan - ID: 995 | Status: OK | MATH OK
ID: 178497 | Time: 2025-12-22 07:00:00 | Awal: 1024 | Masuk: 0 | Keluar: 1 | Sisa: 1023 | Ket: Penjualan - ID: 1024 | Status: OK | MATH OK
ID: 178498 | Time: 2025-12-23 07:00:00 | Awal: 1023 | Masuk: 0 | Keluar: 2 | Sisa: 1021 | Ket: Penjualan - ID: 1028 | Status: OK | MATH OK
ID: 178499 | Time: 2025-12-23 07:00:00 | Awal: 1021 | Masuk: 0 | Keluar: 1 | Sisa: 1020 | Ket: Penjualan - ID: 1029 | Status: OK | MATH OK
ID: 178500 | Time: 2025-12-23 07:00:00 | Awal: 1020 | Masuk: 0 | Keluar: 1 | Sisa: 1019 | Ket: Penjualan - ID: 1030 | Status: OK | MATH OK
ID: 178501 | Time: 2025-12-24 07:00:00 | Awal: 1019 | Masuk: 0 | Keluar: 1 | Sisa: 1018 | Ket: Penjualan - ID: 1033 | Status: OK | MATH OK
ID: 178502 | Time: 2025-12-24 07:00:00 | Awal: 1018 | Masuk: 0 | Keluar: 1 | Sisa: 1017 | Ket: Penjualan - ID: 1035 | Status: OK | MATH OK
ID: 178503 | Time: 2025-12-25 07:00:00 | Awal: 1017 | Masuk: 0 | Keluar: 2 | Sisa: 1015 | Ket: Penjualan - ID: 1037 | Status: OK | MATH OK
ID: 178504 | Time: 2025-12-26 07:00:00 | Awal: 1015 | Masuk: 0 | Keluar: 2 | Sisa: 1013 | Ket: Penjualan - ID: 1040 | Status: OK | MATH OK
ID: 178505 | Time: 2025-12-26 07:00:00 | Awal: 1013 | Masuk: 0 | Keluar: 1 | Sisa: 1012 | Ket: Penjualan - ID: 1042 | Status: OK | MATH OK
ID: 178506 | Time: 2025-12-27 07:00:00 | Awal: 1012 | Masuk: 0 | Keluar: 2 | Sisa: 1010 | Ket: Penjualan - ID: 1044 | Status: OK | MATH OK
ID: 178507 | Time: 2025-12-27 07:00:00 | Awal: 1010 | Masuk: 0 | Keluar: 2 | Sisa: 1008 | Ket: Penjualan - ID: 1046 | Status: OK | MATH OK
ID: 178508 | Time: 2025-12-29 07:00:00 | Awal: 1008 | Masuk: 0 | Keluar: 1 | Sisa: 1007 | Ket: Penjualan - ID: 1048 | Status: OK | MATH OK
ID: 178509 | Time: 2025-12-29 07:00:00 | Awal: 1007 | Masuk: 0 | Keluar: 2 | Sisa: 1005 | Ket: Penjualan - ID: 1050 | Status: OK | MATH OK
ID: 178510 | Time: 2025-12-29 07:00:00 | Awal: 1005 | Masuk: 0 | Keluar: 2 | Sisa: 1003 | Ket: Penjualan - ID: 1051 | Status: OK | MATH OK
ID: 178511 | Time: 2025-12-30 07:00:00 | Awal: 1003 | Masuk: 0 | Keluar: 3 | Sisa: 1000 | Ket: Penjualan - ID: 1054 | Status: OK | MATH OK
ID: 178512 | Time: 2026-01-01 07:00:00 | Awal: 1000 | Masuk: 0 | Keluar: 1 | Sisa: 999 | Ket: Penjualan - ID: 1056 | Status: OK | MATH OK
ID: 178513 | Time: 2026-01-01 07:00:00 | Awal: 999 | Masuk: 0 | Keluar: 2 | Sisa: 997 | Ket: Penjualan - ID: 1057 | Status: OK | MATH OK
ID: 178514 | Time: 2026-01-01 07:00:00 | Awal: 997 | Masuk: 0 | Keluar: 1 | Sisa: 996 | Ket: Penjualan - ID: 1057 | Status: OK | MATH OK
ID: 178515 | Time: 2026-01-01 07:00:00 | Awal: 996 | Masuk: 0 | Keluar: 1 | Sisa: 995 | Ket: Penjualan - ID: 1059 | Status: OK | MATH OK
ID: 178516 | Time: 2026-01-02 07:00:00 | Awal: 995 | Masuk: 0 | Keluar: 1 | Sisa: 994 | Ket: Penjualan - ID: 1062 | Status: OK | MATH OK
ID: 178517 | Time: 2026-01-03 07:00:00 | Awal: 994 | Masuk: 0 | Keluar: 1 | Sisa: 993 | Ket: Penjualan - ID: 1064 | Status: OK | MATH OK
ID: 178518 | Time: 2026-01-03 07:00:00 | Awal: 993 | Masuk: 0 | Keluar: 1 | Sisa: 992 | Ket: Penjualan - ID: 1066 | Status: OK | MATH OK
ID: 178519 | Time: 2026-01-05 07:00:00 | Awal: 992 | Masuk: 0 | Keluar: 2 | Sisa: 990 | Ket: Penjualan - ID: 1070 | Status: OK | MATH OK
ID: 178520 | Time: 2026-01-06 07:00:00 | Awal: 990 | Masuk: 30 | Keluar: 0 | Sisa: 1020 | Ket: Pembelian - Faktur: 00495 | Status: OK | MATH OK
ID: 178521 | Time: 2026-01-06 07:00:00 | Awal: 1020 | Masuk: 0 | Keluar: 1 | Sisa: 1019 | Ket: Penjualan - ID: 1074 | Status: OK | MATH OK
ID: 178522 | Time: 2026-01-06 07:00:00 | Awal: 1019 | Masuk: 0 | Keluar: 2 | Sisa: 1017 | Ket: Penjualan - ID: 1077 | Status: OK | MATH OK
ID: 178523 | Time: 2026-01-07 07:00:00 | Awal: 1017 | Masuk: 0 | Keluar: 1 | Sisa: 1016 | Ket: Penjualan - ID: 1080 | Status: OK | MATH OK
ID: 178524 | Time: 2026-01-08 07:00:00 | Awal: 1016 | Masuk: 0 | Keluar: 2 | Sisa: 1014 | Ket: Penjualan - ID: 1081 | Status: OK | MATH OK
ID: 178525 | Time: 2026-01-09 07:00:00 | Awal: 1014 | Masuk: 0 | Keluar: 1 | Sisa: 1013 | Ket: Penjualan - ID: 1085 | Status: OK | MATH OK
ID: 178526 | Time: 2026-01-12 07:00:00 | Awal: 1013 | Masuk: 0 | Keluar: 2 | Sisa: 1011 | Ket: Penjualan - ID: 1093 | Status: OK | MATH OK
ID: 178527 | Time: 2026-01-12 07:00:00 | Awal: 1011 | Masuk: 0 | Keluar: 1 | Sisa: 1010 | Ket: Penjualan - ID: 1094 | Status: OK | MATH OK
ID: 178528 | Time: 2026-01-13 07:00:00 | Awal: 1010 | Masuk: 0 | Keluar: 2 | Sisa: 1008 | Ket: Penjualan - ID: 1097 | Status: OK | MATH OK

--- RAW TRANSACTIONS (PENJUALAN) ---
Penjualan ID 23 | Time: 2024-05-07 00:00:00 | Qty: 1
Penjualan ID 23 | Time: 2024-05-07 00:00:00 | Qty: 1
Penjualan ID 24 | Time: 2024-05-07 00:00:00 | Qty: 1
Penjualan ID 24 | Time: 2024-05-07 00:00:00 | Qty: 1
Penjualan ID 26 | Time: 2024-05-07 00:00:00 | Qty: 1
Penjualan ID 14 | Time: 2024-05-29 12:41:31 | Qty: 2
Penjualan ID 16 | Time: 2024-05-29 14:11:28 | Qty: 1
Penjualan ID 17 | Time: 2024-05-29 14:38:34 | Qty: 1
Penjualan ID 17 | Time: 2024-05-29 14:38:34 | Qty: 2
Penjualan ID 49 | Time: 2024-12-05 00:00:00 | Qty: 1
Penjualan ID 54 | Time: 2024-12-09 00:00:00 | Qty: 1
Penjualan ID 69 | Time: 2024-12-20 00:00:00 | Qty: 2
Penjualan ID 72 | Time: 2024-12-20 00:00:00 | Qty: 2
Penjualan ID 72 | Time: 2024-12-20 00:00:00 | Qty: 1
Penjualan ID 83 | Time: 2024-12-25 00:00:00 | Qty: 1
Penjualan ID 84 | Time: 2024-12-26 00:00:00 | Qty: 1
Penjualan ID 87 | Time: 2024-12-26 00:00:00 | Qty: 2
Penjualan ID 88 | Time: 2024-12-26 00:00:00 | Qty: 0
Penjualan ID 89 | Time: 2024-12-26 00:00:00 | Qty: 1
Penjualan ID 89 | Time: 2024-12-26 00:00:00 | Qty: 1
Penjualan ID 89 | Time: 2024-12-26 00:00:00 | Qty: 1
Penjualan ID 102 | Time: 2025-01-14 00:00:00 | Qty: 1
Penjualan ID 103 | Time: 2025-01-14 00:00:00 | Qty: 1
Penjualan ID 110 | Time: 2025-01-15 17:34:23 | Qty: 0
Penjualan ID 111 | Time: 2025-01-17 00:00:00 | Qty: 1
Penjualan ID 112 | Time: 2025-01-17 00:00:00 | Qty: 1
Penjualan ID 113 | Time: 2025-01-17 00:00:00 | Qty: 2
Penjualan ID 113 | Time: 2025-01-17 00:00:00 | Qty: 1
Penjualan ID 116 | Time: 2025-01-20 00:00:00 | Qty: 1
Penjualan ID 120 | Time: 2025-01-20 00:00:00 | Qty: 1
Penjualan ID 121 | Time: 2025-01-21 00:00:00 | Qty: 1
Penjualan ID 122 | Time: 2025-01-22 00:00:00 | Qty: 1
Penjualan ID 123 | Time: 2025-01-22 00:00:00 | Qty: 1
Penjualan ID 127 | Time: 2025-01-23 00:00:00 | Qty: 2
Penjualan ID 128 | Time: 2025-01-24 00:00:00 | Qty: 1
Penjualan ID 128 | Time: 2025-01-24 00:00:00 | Qty: 1
Penjualan ID 129 | Time: 2025-01-24 00:00:00 | Qty: 1
Penjualan ID 130 | Time: 2025-01-25 00:00:00 | Qty: 2
Penjualan ID 131 | Time: 2025-01-28 00:00:00 | Qty: 1
Penjualan ID 131 | Time: 2025-01-28 00:00:00 | Qty: 1
Penjualan ID 131 | Time: 2025-01-28 00:00:00 | Qty: 1
Penjualan ID 131 | Time: 2025-01-28 00:00:00 | Qty: 1
Penjualan ID 224 | Time: 2025-07-04 00:00:00 | Qty: 1
Penjualan ID 226 | Time: 2025-07-04 00:00:00 | Qty: 1
Penjualan ID 230 | Time: 2025-07-05 00:00:00 | Qty: 1
Penjualan ID 231 | Time: 2025-07-05 00:00:00 | Qty: 1
Penjualan ID 231 | Time: 2025-07-05 00:00:00 | Qty: 1
Penjualan ID 232 | Time: 2025-07-05 00:00:00 | Qty: 1
Penjualan ID 232 | Time: 2025-07-05 00:00:00 | Qty: 1
Penjualan ID 239 | Time: 2025-07-07 00:00:00 | Qty: 1
Penjualan ID 244 | Time: 2025-07-08 00:00:00 | Qty: 2
Penjualan ID 246 | Time: 2025-07-08 00:00:00 | Qty: 1
Penjualan ID 248 | Time: 2025-07-09 00:00:00 | Qty: 1
Penjualan ID 266 | Time: 2025-07-12 00:00:00 | Qty: 1
Penjualan ID 267 | Time: 2025-07-12 00:00:00 | Qty: 2
Penjualan ID 268 | Time: 2025-07-12 00:00:00 | Qty: 2
Penjualan ID 268 | Time: 2025-07-12 00:00:00 | Qty: 1
Penjualan ID 269 | Time: 2025-07-14 00:00:00 | Qty: 1
Penjualan ID 271 | Time: 2025-07-14 00:00:00 | Qty: 2
Penjualan ID 296 | Time: 2025-07-17 00:00:00 | Qty: 3
Penjualan ID 279 | Time: 2025-07-18 00:00:00 | Qty: 2
Penjualan ID 281 | Time: 2025-07-18 00:00:00 | Qty: 2
Penjualan ID 302 | Time: 2025-07-19 00:00:00 | Qty: 1
Penjualan ID 303 | Time: 2025-07-19 00:00:00 | Qty: 1
Penjualan ID 304 | Time: 2025-07-19 00:00:00 | Qty: 2
Penjualan ID 319 | Time: 2025-07-22 00:00:00 | Qty: 1
Penjualan ID 322 | Time: 2025-07-23 00:00:00 | Qty: 2
Penjualan ID 335 | Time: 2025-07-26 00:00:00 | Qty: 1
Penjualan ID 336 | Time: 2025-07-26 00:00:00 | Qty: 3
Penjualan ID 337 | Time: 2025-07-26 00:00:00 | Qty: 1
Penjualan ID 341 | Time: 2025-07-28 00:00:00 | Qty: 1
Penjualan ID 342 | Time: 2025-07-28 00:00:00 | Qty: 2
Penjualan ID 344 | Time: 2025-07-28 00:00:00 | Qty: 2
Penjualan ID 345 | Time: 2025-07-29 00:00:00 | Qty: 1
Penjualan ID 346 | Time: 2025-07-29 00:00:00 | Qty: 1
Penjualan ID 349 | Time: 2025-07-29 00:00:00 | Qty: 5
Penjualan ID 354 | Time: 2025-07-30 00:00:00 | Qty: 2
Penjualan ID 365 | Time: 2025-08-01 00:00:00 | Qty: 1
Penjualan ID 371 | Time: 2025-08-02 00:00:00 | Qty: 2
Penjualan ID 372 | Time: 2025-08-02 00:00:00 | Qty: 1
Penjualan ID 374 | Time: 2025-08-02 00:00:00 | Qty: 2
Penjualan ID 374 | Time: 2025-08-02 00:00:00 | Qty: 1
Penjualan ID 376 | Time: 2025-08-04 00:00:00 | Qty: 2
Penjualan ID 377 | Time: 2025-08-04 00:00:00 | Qty: 1
Penjualan ID 380 | Time: 2025-08-04 00:00:00 | Qty: 2
Penjualan ID 381 | Time: 2025-08-04 00:00:00 | Qty: 1
Penjualan ID 381 | Time: 2025-08-04 00:00:00 | Qty: 2
Penjualan ID 383 | Time: 2025-08-05 00:00:00 | Qty: 1
Penjualan ID 390 | Time: 2025-08-06 00:00:00 | Qty: 2
Penjualan ID 394 | Time: 2025-08-07 00:00:00 | Qty: 1
Penjualan ID 400 | Time: 2025-08-08 00:00:00 | Qty: 1
Penjualan ID 401 | Time: 2025-08-08 00:00:00 | Qty: 1
Penjualan ID 402 | Time: 2025-08-09 00:00:00 | Qty: 2
Penjualan ID 402 | Time: 2025-08-09 00:00:00 | Qty: 2
Penjualan ID 404 | Time: 2025-08-09 00:00:00 | Qty: 1
Penjualan ID 409 | Time: 2025-08-11 00:00:00 | Qty: 1
Penjualan ID 413 | Time: 2025-08-11 00:00:00 | Qty: 1
Penjualan ID 414 | Time: 2025-08-12 00:00:00 | Qty: 1
Penjualan ID 415 | Time: 2025-08-12 00:00:00 | Qty: 1
Penjualan ID 416 | Time: 2025-08-12 00:00:00 | Qty: 1
Penjualan ID 420 | Time: 2025-08-13 00:00:00 | Qty: 1
Penjualan ID 421 | Time: 2025-08-13 00:00:00 | Qty: 1
Penjualan ID 433 | Time: 2025-08-16 00:00:00 | Qty: 1
Penjualan ID 434 | Time: 2025-08-16 00:00:00 | Qty: 2
Penjualan ID 438 | Time: 2025-08-18 00:00:00 | Qty: 1
Penjualan ID 441 | Time: 2025-08-18 00:00:00 | Qty: 2
Penjualan ID 450 | Time: 2025-08-19 00:00:00 | Qty: 1
Penjualan ID 491 | Time: 2025-08-22 00:00:00 | Qty: 1
Penjualan ID 493 | Time: 2025-08-22 00:00:00 | Qty: 1
Penjualan ID 509 | Time: 2025-08-23 00:00:00 | Qty: 1
Penjualan ID 530 | Time: 2025-08-25 00:00:00 | Qty: 2
Penjualan ID 549 | Time: 2025-08-27 00:00:00 | Qty: 1
Penjualan ID 554 | Time: 2025-08-27 00:00:00 | Qty: 1
Penjualan ID 566 | Time: 2025-08-28 00:00:00 | Qty: 2
Penjualan ID 570 | Time: 2025-08-29 00:00:00 | Qty: 1
Penjualan ID 573 | Time: 2025-08-29 00:00:00 | Qty: 1
Penjualan ID 576 | Time: 2025-08-29 00:00:00 | Qty: 1
Penjualan ID 579 | Time: 2025-08-30 07:00:00 | Qty: 1
Penjualan ID 589 | Time: 2025-08-30 07:00:00 | Qty: 1
Penjualan ID 602 | Time: 2025-09-01 07:00:00 | Qty: 1
Penjualan ID 638 | Time: 2025-09-05 07:00:00 | Qty: 1
Penjualan ID 642 | Time: 2025-09-06 07:00:00 | Qty: 1
Penjualan ID 646 | Time: 2025-09-06 07:00:00 | Qty: 1
